listID	  BCID	TAG	 k	 a	 b	 s_mean	 s_var	 log_normalization 	 log_prob_survive_cummulated
249	 2390	Adaptive	1.9821020584149724	 183.6484562626631	 0.2635690306470553	 0.15518204412897135	 0.0017410345214910138	 69.36061489955418	 -0.30365648605195095
251	 2418	Neutral	4.178696583442994	 228.78135618616687	 0.2144205569141283	 0.06847110043548343	 0.001318925874882456	 35.14019811040207	 -0.29372145627439544
246	 2360	Neutral	3.2638306810028186	 65.62881945183496	 0.1079579150075466	 -0.11818917719866727	 0.005698852795366984	 9.857091218694062	 -3.260789316537708
253	 2477	Neutral	2.0531923306866755	 152.88945762535516	 0.29997889811240547	 0.07355194464980687	 0.0016598876464112265	 68.47354910890607	 -0.08091252694310454
248	 2365	Adaptive	1.8867440128468045	 172.656621202047	 0.27235581168607426	 0.1701606306817679	 0.0020825065817529245	 61.75628990036137	 -0.1541291360250419
250	 2395	Neutral	1.9787854136788448	 142.11538740585524	 0.26426577658829004	 0.07985261616742154	 0.0012239301001490401	 97.80644751739786	 -0.4992642193604638
252	 2425	Neutral	2.0287374811068455	 136.4609160359049	 0.2402749483285623	 0.06336059411605043	 0.0012806134005143332	 92.92188568570381	 -0.2063707223730508
244	 2294	Adaptive	2.6031978246227707	 347.31149436626964	 0.4633245840272172	 0.12031290172005492	 0.0011322045033075737	 78.91124600182975	 -0.004866192706002676
257	 2576	Neutral	2.0557714779922374	 139.76886899532852	 0.1754770941157424	 0.11540539305866425	 0.0029122411291872025	 37.139133863811836	 -0.6044456501507838
255	 2509	Adaptive	2.1624313834563202	 258.447535936905	 0.35733914518246934	 0.14314033482375377	 0.0011468257248238463	 99.77069690704064	 -0.02663908522389557
256	 2554	Neutral	2.0238416151775485	 146.11832671768627	 0.2916222804342812	 0.07062870910394463	 0.001244392167431449	 99.41549850920296	 -0.14036694581067247
258	 2577	Neutral	2.5132136513261605	 92.25091869467954	 0.11157104388763806	 0.03544234780367808	 0.0018867804133605474	 46.643460783788825	 -1.1619098664525018
259	 2578	Neutral	2.012531811876822	 118.82366246290147	 0.1615199529158075	 0.05840053207896673	 0.001293117151931147	 92.36271208167778	 -0.5761191330707829
254	 2483	Neutral	2.3981260341722908	 86.89345130778392	 0.10615043633751389	 -0.04913468459656523	 0.0011137432019035756	 89.9776617039604	 -1.1764789025943518
268	 2682	Adaptive	2.089206963178477	 198.6722071262696	 0.3528622967663354	 0.11167302826301927	 0.0013243294213222164	 85.01219492055264	 -0.10625321208109867
260	 2596	Neutral	2.0395410451274265	 156.03286967754437	 0.2507420054069818	 0.11782692505062485	 0.0017893358489009465	 60.324434012983886	 -0.5113982524875695
266	 2647	Neutral	1.9398144935855848	 154.80210260633993	 0.3263417534051133	 0.07022121919110004	 0.001409494923207978	 84.04660314936143	 -0.2844926107478519
261	 2613	Neutral	3.0316551946577377	 116.67006201153518	 0.11966018145971898	 0.013854045229746117	 0.002063445802572004	 33.720860472548594	 -1.2325383100066187
265	 2645	Adaptive	1.9972760491870039	 157.12458623606386	 0.24853387289524742	 0.14067626585907028	 0.0018379576601962573	 61.370340296663215	 -0.6977243782114393
264	 2637	Neutral	2.000183280079728	 133.4097500835834	 0.2389216243072848	 0.017252010022518954	 0.001107465483310742	 110.27371591351549	 -0.2867880218081087
263	 2624	Neutral	2.139324921597168	 149.0261808641087	 0.17365615151770805	 0.05257607812581921	 0.00116469566794512	 96.00740967382868	 -0.24107089593672137
267	 2672	Adaptive	2.0052430783807735	 207.46203443820846	 0.3390639485782581	 0.15233242236045355	 0.0015628659642161278	 76.45618031052328	 -0.2808713835193687
269	 2715	Neutral	5.790649364107108	 271.03589091914637	 0.13797042099800472	 0.03729252566340552	 0.0012300014390138295	 24.02166764748576	 -0.4069067525432847
270	 2716	Neutral	1.9883253131948608	 142.13379936805683	 0.27730290412521696	 0.05584967512739445	 0.0013624752911033716	 89.71866804242211	 -0.2146762702862972
